"","Recall_comprehension","Recall_writing","Recall_check1","Recall_check2","study_order","ManiCheck_esteem_1","ManiCheck_esteem_2","ManiCheck_esteem_3","ManiCheck_mean","Exp1_check","Exp1_prob_hiring","Exp1_loyalty","Exp1_honesty","Exp2_S1_check","Exp2_S1_seen_wrong","Exp2_S1_self_action","Exp2_S1_guide_other","Exp2_S2F_check","Exp2_S2F_seen_wrong","Exp2_S2F_self_action","Exp2_S2F_guide_other","Exp2_S2M_check","Exp2_S2M_seen_wrong","Exp2_S2M_self_action","Exp2_S2M_guide_other","MASC_set1_1","MASC_set1_2","MASC_set1_3","MASC_set1_4","MASC_set1_5","MASC_set1_6","MASC_set1_7","MASC_set1_8","MASC_set2_1","MASC_set2_2","MASC_set2_3","MASC_set2_4","MASC_set2_5","MASC_set2_6","MASC_set3_1","MASC_set3_2","MASC_set1_mean","MASC_set2_mean","MASC_set3_mean","BIDR_self_deceptive","BIDR_impre_manage","age","gender","origcount","residence","soc_class","engunder","funnel_pay","assignmentId","hitId","CountryCode","CountryName","Duration__in_seconds_","condition","Exp2_S2_seen_wrong_T2","Exp2_S2_self_action_T2","Exp2_S2_guide_other_T2"
"213",1,"I contemplated my own unethical behavior story","Awful and guilty. I was untruthful and disloyal to my best friend.",1,"Exp1First",3,7,3,4.33333333333333,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,5,1,3,3,1,1,3,6,6,2,7,7,1,4,7,7,3.6875,4,7,2,13,43,2,"USA","USA",3,7,7,"3PIWWX1FJJ7LPY1QP520BSDQIU4JJT","3J6BHNX0U9TAXO10WLO2GUY14GXNK6","","",1379,"Dissonance_no_write",9,1,1
"214",1,"I contemplated my own unethical behavior story.","I feel guilty and diminished as a person because the person I did not help was in a situation I have been in in the past.",1,"Exp1First",3,4,3,3.33333333333333,1,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,5,3,1,1,2,1,1,4,5,5,5,6,6,5,2,5,3.375,4.41666666666667,3.5,2,14,69,1,"United States","United States",3,7,5,"37UEWGM5HT9VS54Z7L539J3VYU0R1R","3AQN9REUTFHWVHZ4B6BQTX1IOR4YDU","","",1047,"Dissonance_no_write",9,1,1
"215",1,"I contemplated my own unethical behavior story.","I feel sad and ashamed because what I did was wrong.",1,"Exp1First",5,4,5,4.66666666666667,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,6,4,2.9375,3.75,5,7,3,31,1,"Usa","Usa",1,7,1,"33CID57104UGZAN1P5MQB09TQMR3L7","38VTL6WC4AE1R4KBW0T7VLDQBA6Y5M","","",641,"Dissonance_no_write",9,1,1
"216",1,"I contemplated my own unethical behavior story.","I feel that I did wrong.  I tried to do the right thing.  But in the end I did wrong.  I didn't consult my family.  And that made me feel worse.",1,"Exp1First",5,4,5,4.66666666666667,1,3,5,5,3,9,1,1,1,8,4,1,NA,NA,NA,NA,2,6,6,5,6,4,5,5,2,5,7,3,7,2,6,5,4.6875,3.91666666666667,5.5,8,5,64,2,"USA","USA",3,7,5,"37W3JXSD669XQ7WOI4MIA5MMXUPWYY","3M47JKRKCX2IV2T7OF5IOE3OEQF86Z","","",824,"Dissonance_no_write",8,4,1
"217",1,"I contemplated my own unethical behavior story.","I felt guilt towards the situation immediately after it happened.",1,"Exp1First",5,4,6,5,1,1,3,1,3,9,1,1,1,7,1,2,NA,NA,NA,NA,5,2,2,3,1,2,1,3,3,6,4,4,4,2,6,7,3.4375,3.66666666666667,6.5,1,1,37,2,"USA","USA",4,7,6,"3LQ8PUHQFLTT3HMUJNEFNEIBSNDHIC","371QPA24C2P6M0KYL74WKE8UKSJT1A","","",668,"Dissonance_no_write",7,1,2
"218",1,"""I contemplated my own unethical behavior story""","Bad, I didn't know I was supposed to tip",1,"Exp2First",4,2,5,3.66666666666667,1,5,5,8,3,1,4,9,1,2,4,3,NA,NA,NA,NA,4,3,4,5,5,6,5,5,7,5,4,3,5,4,7,3,4.5625,4.08333333333333,5,5,6,27,1,"us","us",4,6,7,"3QBD8R3Z21K9NR922B71DM5TZRRO4T","3JVP4ZJHDPTG6XJ5VC1SS2NB4JY0IY","","",1357,"Dissonance_no_write",2,4,3
"219",1,"I contemplated my own unethical behavior story","I feel shame and guilt. It is not my proudest moment",1,"Exp2First",5,5,5,5,1,5,2,3,3,7,2,2,1,5,6,6,NA,NA,NA,NA,3,2,3,2,3,3,5,2,5,5,5,5,5,5,6,6,3.6875,4.25,6,0,5,38,1,"Usa","Usa",4,7,4,"37QW5D2ZRGNP4KOXLVENE3VZY2S8SJ","3YGYP13641AWKSEVM5XZH6KFZ8RNRZ","","",874,"Dissonance_no_write",5,6,6
"220",1,"I contemplated my own unethical behavior story.","I feel bad about it since I could have altered the outcome.",1,"Exp1First",4,4,7,5,1,5,5,5,3,9,7,9,NA,NA,NA,NA,1,1,9,9,1,1,1,1,5,1,1,1,5,4,4,7,7,4,6,7,3,4.33333333333333,6.5,2,9,28,2,"USA","USA",4,7,3,"3TUI152ZZBOVG4PZU6G34TTQ2811Q3","3ZG552ORAM5SOD6J964PQF6K9JE2VH","","",774,"Dissonance_no_write",1,9,9
"221",1,"I contemplated my own unethical behavior story","guilty",1,"Exp1First",5,4,4,4.33333333333333,1,3,2,3,3,5,5,3,NA,NA,NA,NA,1,1,7,6,3,5,3,4,4,2,5,4,5,3,6,6,4,5,5,4,4.125,4.16666666666667,4.5,2,3,35,2,"USA","USA",4,7,6,"31QNSG6A5RU3LM45XSGCJCZ3BOF87W","306W7JMRYYZO1EA2K6MQZUPGSRQ8BK","","",656,"Dissonance_no_write",1,7,6
"222",1,"I contemplated my own unethical behavior story","Shame and regret, because even though it happened long ago it still something I look back on and wince.",1,"Exp1First",4,5,7,5.33333333333333,1,3,1,5,3,9,1,1,NA,NA,NA,NA,1,3,4,5,3,2,2,2,2,5,4,4,4,3,3,4,5,3,1,4,3.75,3.58333333333333,2.5,1,13,33,1,"USA","USA",3,7,7,"3EJPLAJKEMHZ1IRNN8BXQIWBFMXZ6O","38VTL6WC4AE1R4KBW0T7VLDQBA6Y5M","","",678,"Dissonance_no_write",3,4,5
"223",1,"I contemplated my own unethical behavior story.","I feel bad that I did it.",1,"Exp2First",4,5,6,5,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,5,1,1,4,1,1,1,1,1,1,4,4,1,4,7,4,2,7,6,3.125,3.58333333333333,6.5,4,11,43,2,"United States","United States",4,7,6,"3IOEN3P9S7K26M6FFX25YOCZ27Q61C","3J9UN9O9J3TC183BDUMS432BHYN0JA","","",645,"Dissonance_no_write",5,1,1
"224",1,"I contemplated my own unethical behavior story.","Regretful. I took used something without permission and it ended up being destroyed.",1,"Exp2First",6,6,6,6,1,1,1,1,3,9,1,1,1,6,1,1,NA,NA,NA,NA,5,5,5,3,3,3,3,5,5,4,5,5,3,4,1,4,4.25,3.91666666666667,2.5,2,2,61,1,"United States of America","United States of America",4,7,6,"3Z2R0DQ0JHFD8MHQ4JLHFVEHBBS2EA","30EV7DWJTVWXA8KP1J3CNRRQ75HY62","","",816,"Dissonance_no_write",6,1,1
"225",1,"I contemplated my own unethical behavior story","somewhat guilty. Because the checker read the price tag wrong and rang up the (very expensive) item for about 1/10 the cost, without even questioning it, and I didn't say anything.",1,"Exp2First",3,2,6,3.66666666666667,1,1,1,1,3,3,1,2,NA,NA,NA,NA,1,4,2,1,2,1,1,1,1,1,1,2,4,6,2,4,6,4,4,6,2.875,3.91666666666667,5,1,13,63,2,"USA","USA",4,7,6,"3R2PKQ87NW9FVVN5AKUSFJQ799GMIU","3087LXLJ6MHWW6HFU4V7P5AJOR60F7","","",1098,"Dissonance_no_write",4,2,1
"226",1,"I was in a relationship that I was growing uncomfortable with when I got a call from an old boyfriend. It had been a four-year on and off again relationship. I called him a few days later and arranged to get together with him that weekend. He and I got back together before I told the guy I was currently seeing that I wanted to break up. I contemplated my own unethical behavior story","Guilty. It was the only time I'd ever cheated on someone I was dating.",1,"Exp1First",4,3,4,3.66666666666667,1,1,2,3,3,9,1,1,NA,NA,NA,NA,1,5,3,5,4,2,3,2,4,4,3,3,4,5,2,3,4,2,4,5,3.8125,3.41666666666667,4.5,5,7,63,2,"United States","United States",2,6,4,"3PJUZCGDJ6H7Z5SYCPEWX8Q96E598B","344M16OZKIG7BO9Q0ZDZIZLWKJ1NEM","","",1176,"Dissonance_no_write",5,3,5
"227",1,"""I contemplated my own unethical behavior story.""
","i regret my actions and wish it had never happened.",1,"Exp1First",5,6,6,5.66666666666667,1,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,1,1,1,1,1,1,1,5,1,7,7,7,7,1,1,1,3,4.25,1,1,18,47,2,"UNITED STATES","UNITED STATES",2,7,7,"3YGXWBAF70I8E2CZC6YAIMBCADB4CF","37MQ8Z1JQEX9S71OEHR9XEAER0FY2L","","",1872,"Dissonance_no_write",9,1,1
"228",1,"I contemplated my own unethical behavior story.","It is something I regret every day and wish I would have made a different decision. I feel sad that I intentionally hurt another person that fully trusted me.",1,"Exp1First",6,5,5,5.33333333333333,1,1,2,3,3,9,1,1,NA,NA,NA,NA,1,9,1,1,5,3,3,3,4,3,5,5,2,5,4,5,4,3,7,5,4.1875,3.66666666666667,6,3,6,40,2,"United States","United States",4,7,7,"3Z7VU45IPYI4UWQQH2ZGVM5U7BUZ13","37S0QRNUFBH5ZGCVHU2G8SZFKL588L","","",935,"Dissonance_no_write",9,1,1
"229",1,"I contemplated my own unethical behavior story","I feel ashamed that I took advantage of very generous people.",1,"Exp1First",4,4,7,5,1,3,1,3,3,5,1,1,NA,NA,NA,NA,1,1,5,7,6,6,6,4,6,6,5,4,4,5,7,4,6,4,7,7,4.9375,4.25,7,6,4,40,1,"USA","USA",4,7,4,"3FFJ6VRIL1PISHGYLF7UHMJU67O0I8","3H4IKZHALBJB5UM3TYGI8MF5YB2NNB","","",565,"Dissonance_no_write",1,5,7
"230",1," I contemplated my own unethical behavior story","I was grieved because I grieved the Holy Spirit and went against God",1,"Exp2First",7,7,7,7,1,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,4,1,1,2,1,4,4,2.75,2.58333333333333,4,0,18,65,2,"USA","USA",4,7,5,"32ZKVD547FO4M11PYSXWXXDOETO3BX","3N5YJ55YXG44LBSEKUBDMGV5Z43NAR","","",635,"Dissonance_no_write",9,1,1
"231",1,"I contemplated my own unethical behavior story","I felt ashamed and embarrased.",1,"Exp2First",3,2,2,2.33333333333333,1,1,2,1,3,9,1,1,NA,NA,NA,NA,1,5,6,5,4,2,1,2,2,4,2,1,4,6,6,4,3,6,6,7,3.375,4.16666666666667,6.5,3,5,47,2,"United States","United States",4,7,6,"3A0EX8ZRN8P524YDNDQMNR91NTHBY7","3N5YJ55YXG44LBSEKUBDMGV5Z43NAR","","",1410,"Dissonance_no_write",5,6,5
"232",1,"I contemplated my own unethical behavior story","Shame.  I was wrong for doing what I did.  I felt justified at the time, but looking back it was not.",1,"Exp2First",4,5,7,5.33333333333333,1,2,1,1,3,7,3,2,NA,NA,NA,NA,1,2,8,7,7,4,5,6,7,5,2,4,1,6,5,4,7,1,7,7,4.75,3.75,7,2,11,57,1,"United States","United States",4,7,7,"3IJXV6UZ1XK6SB0XFSQ91IKHFXORIY","3FVBZG9CLJFGA28LPUJ7SQMW46J0H5","","",747,"Dissonance_no_write",2,8,7
"233",1,"I contemplated my own unethical behavior story","Regret. Shame. I just feel really bad about it, I don't think it's the kind of person I am at my core.",1,"Exp1First",2,4,2,2.66666666666667,1,2,2,3,3,9,2,1,1,6,4,4,NA,NA,NA,NA,7,7,3,5,6,1,5,2,3,6,7,6,5,5,7,6,4.5,4.41666666666667,6.5,1,6,31,1,"USA","USA",3,7,6,"3S0TNUHWKTJJ2V5FO5JYJ49ZX0TD87","3E9VAUV7BWFYXAWSRWKO3WTC3O7YAS","","",508,"Dissonance_no_write",6,4,4
"234",1,"I contemplated my own unethical behavior story","Some regret. I felt regret, because I knew that I acted outside of my moral values. I wouldn't normally do something like this, but the opportunity to do it presented itself in a way where I 100% wouldn't get caught.",1,"Exp1First",6,5,6,5.66666666666667,1,4,1,2,3,7,3,2,1,2,8,6,NA,NA,NA,NA,3,1,5,3,5,2,6,1,2,4,6,5,4,4,7,6,3.875,3.83333333333333,6.5,2,3,30,1,"USA","USA",4,7,6,"33SA9F9TRXVZK2FXI3AO32U6FJXEWG","3NCN4N1H1GI94LX6Q8B9HRFBHMONBM","","",531,"Dissonance_no_write",2,8,6
"235",1,"I contemplated my own unethical behavior story","I feel extremely bad because what I did was very wrong and went against my moral character and everything I hold to be upright.",1,"Exp2First",4,5,4,4.33333333333333,1,2,2,2,3,6,2,1,1,5,6,3,NA,NA,NA,NA,5,4,3,3,4,2,3,2,3,5,5,3,6,3,3,4,3.875,3.83333333333333,3.5,0,3,49,2,"United States","United States",4,7,6,"3JZQSN0I3QBVTUPTY9QCZHTIXWLFGZ","3J6BHNX0U9TAXO10WLO2GUY14GXNK6","","",1878,"Dissonance_no_write",5,6,3
"236",1,"I contemplated my own unethical behavior story.","Sad and I feel bad.",1,"Exp1First",4,2,3,3,1,4,7,6,3,4,3,5,1,5,4,3,NA,NA,NA,NA,7,2,4,2,5,6,6,1,2,1,5,6,1,6,5,4,4.3125,3.5,4.5,3,11,35,1,"USA","USA",1,7,7,"3NC5L260MONJL76RMS3K4Q2KOIEFOO","356TQKY9XFY1Z27C7PAAUS3K91Z87Y","","",325,"Dissonance_no_write",5,4,3
"237",1,"I contemplated my own unethical behavior story","guilty",1,"Exp1First",4,4,6,4.66666666666667,1,6,6,6,3,7,3,3,1,1,3,3,NA,NA,NA,NA,3,1,1,1,1,1,1,1,5,2,6,6,6,2,5,4,2.875,4,4.5,0,8,33,2,"United States","United States",3,7,2,"34FNN24DCMA3DOH4M3Z9K599DYZ5Y6","3UL5XDRDNCKMCYTTJWVDW8POIV485J","","",999,"Dissonance_no_write",1,3,3
"238",1,"I contemplated my own unethical behavior story","ashamed",1,"Exp1First",5,5,7,5.66666666666667,1,1,1,1,3,9,2,2,NA,NA,NA,NA,1,7,7,4,5,3,2,2,5,1,2,2,7,3,6,6,7,5,5,7,3.625,4.58333333333333,6,1,7,57,2,"US","US",5,7,6,"3L4D84MILZTPYS6015ZFZFXB53IJH8","38F60IALAGI6FBZGPO0W69PKF0DT07","","",452,"Dissonance_no_write",7,7,4
"239",1,"I contemplated my own unethical behavior story","Embarassed",1,"Exp2First",6,4,6,5.33333333333333,1,1,2,2,3,3,8,8,NA,NA,NA,NA,1,3,1,3,5,3,5,5,5,3,2,5,4,2,4,2,5,1,7,7,4.3125,3.25,7,6,2,43,1,"USA","USA",5,7,5,"3PH3VY7DJLYXVX6TEQO1OCVO3P8WZ6","3L55D8AUFAYMQPTQBAGF9RJ03RSYCU","","",569,"Dissonance_no_write",3,1,3
"240",1,"I contemplated my own unethical behavior story","I am in the middle, I feel regret but at the same time I don’t feel remorse.",1,"Exp2First",3,3,1,2.33333333333333,1,1,1,1,3,9,1,1,1,7,1,1,NA,NA,NA,NA,7,4,2,4,7,6,1,6,1,4,5,2,5,1,7,7,4.5625,3.25,7,10,3,36,2,"United States","United States",2,7,4,"3KJYX6QCM9CUGT1K6UGJEGOKDIUJVZ","389A2A304OJPTUX53256HZPGREE0CW","","",965,"Dissonance_no_write",7,1,1
"241",1,"I contemplated my own unethical behavior story.","Regret.  I regret having compromised my morals and seek forgiveness.",1,"Exp2First",4,4,6,4.66666666666667,1,4,3,3,3,6,6,5,1,6,6,6,NA,NA,NA,NA,5,5,5,2,6,4,4,5,5,5,5,4,4,5,5,6,4.5,4.08333333333333,5.5,1,2,61,1,"United States","United States",4,7,3,"3PJUZCGDJ6H7Z5SYCPEWX8Q96FI89P","3FO95NVK5C1T0560U1ELG0ULM7ZSRG","","",1137,"Dissonance_no_write",6,6,6
"242",1,"I contemplated my own unethical behavior story.","extreme regret",1,"Exp1First",6,4,6,5.33333333333333,1,1,2,2,3,5,1,1,1,3,2,1,NA,NA,NA,NA,1,1,1,1,1,1,1,2,3,7,6,4,3,4,2,5,2.8125,4,3.5,4,6,61,1,"United States","United States",4,7,7,"3WZ36BJEV3H9LIZJD73NFAHM8S6TB9","31GN6YMHLPTY81NMTVOR3Z22EMESWJ","","",823,"Dissonance_no_write",3,2,1
"243",1,"I contemplated my own unethical behavior story","I feel shame, because I knew I shouldn't have done what I did, but I let myself get talked into it anyway.",1,"Exp2First",3,4,4,3.66666666666667,1,2,3,3,3,9,1,2,NA,NA,NA,NA,1,4,4,4,6,5,5,3,4,6,3,6,6,5,6,5,6,3,5,5,4.625,4.33333333333333,5,4,10,34,2,"United States","United States",5,7,5,"3B4YI393V9X7N436ZTKSVUV0AXFSSL","3JAOYN9IHL3XXM0JTWCOQUJTODL33W","","",615,"Dissonance_no_write",4,4,4
"244",1,"I contemplated my own unethical behavior story.","Horrible. I knew I shouldn’t have done what I did. I could have hurt myself or others.",1,"Exp2First",1,3,3,2.33333333333333,1,2,2,2,3,7,1,2,NA,NA,NA,NA,1,7,6,6,2,3,2,6,5,3,4,4,3,1,3,3,3,4,6,5,4.0625,3.16666666666667,5.5,3,5,35,2,"United States","United States",4,7,4,"32RIADZISS5OLJ1V9SOAXRFUWHBS4D","3UL5XDRDNCKMCYTTJWVDW8POIV485J","","",1235,"Dissonance_no_write",7,6,6
"245",1,"I contemplated my own unethical behavior story.","I feel guilty. I sort of wish I could take it back.",1,"Exp1First",5,5,5,5,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,5,5,1,4,3,1,1,1,1,1,1,4,3,6,7,7,4,4,4,3.0625,4.33333333333333,4,2,14,32,2,"USA","USA",4,7,6,"3OHYZ19UGC6OPGPJBCHSQPRTR27AOC","30UZJB2POHD0B1NN7F0H5RHD29C35M","","",1828,"Dissonance_no_write",5,5,1
"246",1,"I contemplated my own unethical behavior story","The emotions I feel towards this event are shame and guilt. I felt these emotions because of the circumstances that led me behave in an unethical manner.",1,"Exp2First",6,4,7,5.66666666666667,1,1,1,2,3,9,1,1,NA,NA,NA,NA,1,2,6,5,5,2,2,4,7,5,5,7,4,1,4,4,1,1,7,7,4.5625,3,7,3,10,40,2,"USA","USA",2,7,6,"3S96KQ6I9M520FX3R3UTA05MBDMDT4","3G3AJKPCXLTJVLGBIVAXQT7CBEBY4H","","",1037,"Dissonance_no_write",2,6,5
"247",1,"I contemplated my own unethical behavior story.","I regret acting in this manner and I feel guilty that I allowed myself to do this.",1,"Exp2First",6,5,6,5.66666666666667,1,2,2,2,3,8,1,1,1,6,3,3,NA,NA,NA,NA,5,4,2,3,4,5,5,2,3,2,5,5,6,3,4,6,4.125,3.75,5,4,8,58,2,"United States","United States",5,7,6,"3TXD01ZLD4I40WTZYXJACSXIHE24UB","3SD15I2WD2VWU5N1CYAMXXVDY4N362","","",553,"Dissonance_no_write",6,3,3
"248",1,"I contemplated my own unethical behavior story","Even after all these years, I still feel guilty about what happened. I lashed out because I had totally misread an event.",1,"Exp2First",3,4,4,3.66666666666667,1,1,1,1,3,9,1,1,1,2,7,7,NA,NA,NA,NA,4,3,4,5,4,4,4,2,6,4,6,4,4,4,6,6,4.125,4.08333333333333,6,0,10,59,1,"USA","USA",4,7,5,"3AAJC4I4FGTBPD6U7R5MZM1G1T9JZ8","3D1UCPY6GGAJYJ6P5D7KHBR44ZD38O","","",838,"Dissonance_no_write",2,7,7
"249",1,"I contemplated my own unethical behavior story","guilty and regretful   I feel that way because I don't normally act like that and I try to be an honest person, so I feel bad afterwards if I'm not.",1,"Exp2First",5,6,7,6,1,1,3,2,3,9,1,1,1,7,2,1,NA,NA,NA,NA,4,3,2,4,2,2,2,5,3,2,4,5,4,2,6,7,3.75,3.41666666666667,6.5,1,13,64,2,"USA","USA",4,7,4,"352YTHGROVEZVANFYYCBTD8SN62H4P","3JGHED38EDSGE8YUKT84T5RM2G1Y71","","",1518,"Dissonance_no_write",7,2,1
"250",1,"I contemplated my own unethical behavior story.","Ashamed",1,"Exp2First",4,2,6,4,1,2,2,2,3,7,2,2,NA,NA,NA,NA,1,2,8,7,7,6,5,5,7,5,6,5,3,3,4,4,4,4,6,7,5.125,3.58333333333333,6.5,1,3,39,2,"USA","USA",3,7,4,"3D3VGR7TA0GR28IEUPJMXCISWF5R3C","302U8RURJZ2ODZVCVP29I39IKE4VN0","","",640,"Dissonance_no_write",2,8,7
"251",1,"I contemplated my own unethical behavior story.","Regretful.  I feel like I let my parents down and wasted a great opportunity.",1,"Exp2First",2,2,2,2,1,4,1,2,3,7,5,4,NA,NA,NA,NA,1,3,6,6,5,3,5,6,5,5,5,6,2,5,3,3,4,3,6,6,4.75,3.41666666666667,6,10,1,48,1,"United States","United States",3,7,3,"3EJPLAJKEMHZ1IRNN8BXQIWBFNT6ZT","3UUIU9GZC565AILHMU68N4LBW8P5T5","","",1092,"Dissonance_no_write",3,6,6
"252",1,"I contemplated my own unethical behavior story","Disappointed in myself because I knew better, yet still made a choice to act in such an immature way.",1,"Exp2First",2,1,2,1.66666666666667,1,5,5,5,3,5,1,9,NA,NA,NA,NA,1,1,9,9,1,1,1,4,7,1,1,1,1,1,1,1,1,1,7,1,3.3125,2.25,4,8,9,45,2,"United States of America","United States of America",2,7,6,"3SB5N7Y3O354WQA3VR7RWA6ERUDG0D","386T3MLZLNWNHR7SMQP1FDTX1NT80Y","","",1023,"Dissonance_no_write",1,9,9
"253",1,"I contemplated my own unethical behavior story.","Regret, shame",1,"Exp2First",7,7,7,7,1,3,1,3,3,1,9,9,NA,NA,NA,NA,1,1,9,5,4,1,4,2,2,2,6,2,6,6,6,7,7,6,7,7,3.6875,4.91666666666667,7,1,16,38,1,"USA","USA",4,7,7,"3UJ1CZ6IZHQ6H25VNX7K2JL8WDH5S6","37S0QRNUFBH5ZGCVHU2G8SZFKL588L","","",2248,"Dissonance_no_write",1,9,5
"254",1,"I contemplated my own unethical behavior story","I feel guilty because I could've hurt someone I care about. Everything turned our OK in that regard, but taking the risk was reckless.",1,"Exp1First",3,4,5,4,1,3,3,4,3,7,3,3,1,6,5,4,NA,NA,NA,NA,3,2,2,2,3,2,3,3,5,6,4,5,6,6,3,4,3.5,4.41666666666667,3.5,3,5,71,1,"United States","United States",4,7,5,"3JCG6DTRV3RJX89GFL6I5U1YALLQQH","3G3AJKPCXLTJVLGBIVAXQT7CBEBY4H","","",1371,"Dissonance_no_write",6,5,4
"255",1,"I contemplated my own unethical behavior story.","Shame due to my actions.",1,"Exp2First",1,1,1,1,1,1,1,1,3,7,2,2,1,5,4,3,NA,NA,NA,NA,6,4,1,4,1,1,5,1,5,1,5,2,1,5,6,7,3.6875,3.33333333333333,6.5,1,4,45,2,"usa","usa",2,7,4,"3SBEHTYCWN4FPCCJTNI39EDEIKMIYA","3WRBLBQ2GR92A6DA5O1P7QAVP660G6","","",892,"Dissonance_no_write",5,4,3
"256",1,"I contemplated my own unethical behavior story","Remorse. I feel bad and worry that I hurt others because of what happened.",1,"Exp1First",6,6,7,6.33333333333333,1,7,6,6,3,3,7,7,1,3,7,7,NA,NA,NA,NA,4,3,3,4,4,4,2,5,5,5,5,6,5,1,6,7,4.0625,4,6.5,0,3,27,2,"USA","USA",4,7,7,"3ZAZR5XV01JOHZ0OXZO0CIOLB96ZCG","3FVBZG9CLJFGA28LPUJ7SQMW46J0H5","","",720,"Dissonance_no_write",3,7,7
"257",1,"I contemplated my own unethical behavior story","embarrassed, ashamed",1,"Exp1First",1,1,2,1.33333333333333,1,1,1,1,3,4,9,8,1,5,6,6,NA,NA,NA,NA,4,2,2,4,5,3,3,4,2,2,4,2,4,3,6,7,3.9375,3.16666666666667,6.5,8,2,49,1,"United States","United States",5,7,6,"3M0BCWMB8VX1DZ3D8C8Y2UOLCM3WBH","30P8I9JKOIMKNAP6RP6NOM9WTT55VL","","",959,"Dissonance_no_write",5,6,6
"258",1,"I contemplated my own unethical behavior story","It wasn't my proudest moment. So I suppose the emotion I feel towards the event would be ashamed.",1,"Exp1First",6,2,6,4.66666666666667,1,2,2,2,3,7,3,3,NA,NA,NA,NA,1,5,5,5,3,2,3,2,4,2,2,2,4,4,4,4,4,4,2,4,3.5,3.75,3,4,11,46,2,"US","US",4,7,2,"30ZX6P7VF8WLJ23IIKW8CBR9GKHJ27","3YCT0L9OMMA8L7E81UX47GPBLAANSN","","",1345,"Dissonance_no_write",5,5,5
"259",1,"I contemplated my own unethical behavior story","Ever so slightly guilty, I didn't have to do it.",1,"Exp1First",3,4,4,3.66666666666667,1,3,4,4,3,5,3,3,1,4,2,4,NA,NA,NA,NA,5,2,3,5,5,4,3,6,4,3,3,3,4,5,4,5,4.3125,3.58333333333333,4.5,4,3,39,1,"United States","United States",3,7,5,"3RJSC4XJ10V6GTLJEVO0SDFP1L505L","3J6BHNX0U9TAXO10WLO2GUY14GXNK6","","",545,"Dissonance_no_write",4,2,4
"260",1,"I contemplated my own unethical behavior story","I feel guilt and some remorse. My action affected an institution and not a person directly, but it was wrong. n",1,"Exp1First",3,4,3,3.33333333333333,1,4,4,3,3,7,2,2,NA,NA,NA,NA,1,5,5,3,5,3,4,5,5,4,3,5,6,6,5,5,3,5,3,5,4.375,4.25,4,3,3,72,1,"United States","IN",4,7,4,"3JAOYWH7VI52ECCH6EN02DCFQF0L97","344M16OZKIG7BO9Q0ZDZIZLWKJ1NEM","","",1077,"Dissonance_no_write",5,5,3
"261",1,"I contemplated my own unethical behavior story","bad, guilty",1,"Exp2First",4,5,6,5,1,2,1,1,3,1,1,1,NA,NA,NA,NA,1,4,2,1,7,4,5,5,6,5,5,7,5,2,4,5,6,4,7,5,5,3.91666666666667,6,0,11,49,2,"usa","usa",3,7,7,"3G5F9DBFOPYYPN6UIUDY23850QCHVE","3JVP4ZJHDPTG6XJ5VC1SS2NB4JY0IY","","",827,"Dissonance_no_write",4,2,1
"262",1,"I contemplated my own unethical behavior story.","I feel guilt and shame concerning the behavior I contemplated, due to the fact that it meant I went against my marriage vows.",1,"Exp2First",4,3,5,4,1,3,3,2,3,5,1,1,NA,NA,NA,NA,1,4,2,4,4,1,1,1,4,2,1,4,4,1,4,5,3,4,4,4,3.375,3.5,4,0,3,76,1,"USA","USA",4,7,5,"3ERMJ6L4DYTI6B69RTQVOU0YVU5M71","3YCT0L9OMMA8L7E81UX47GPBLAANSN","","",1391,"Dissonance_no_write",4,2,4
"263",1,"I contemplated my own unethical behavior story.","I feel embarrassed. I feel dirty. Like a criminal. Undeserving.",1,"Exp2First",3,2,3,2.66666666666667,1,3,2,2,3,6,1,3,1,4,6,6,NA,NA,NA,NA,6,4,6,5,7,3,5,2,3,6,3,5,2,7,3,7,4.625,3.91666666666667,5,4,6,35,2,"United States","United States",3,7,6,"3YDTZAI2WXHORZ21W99Q1QSL6HP14T","3TZ0XG8CBUL5DLV5MM8U8OUQ4RN89A","","",2220,"Dissonance_no_write",4,6,6
"264",1,"I contemplated my own unethical behavior story","sick guilty",1,"Exp1First",4,4,4,4,1,1,1,1,3,1,1,1,NA,NA,NA,NA,1,1,1,1,7,7,1,7,7,1,7,1,7,7,7,7,7,7,7,7,4.625,5.25,7,6,9,46,2,"United States","United States",4,7,7,"3PWWM24LHSZWZL7ZRGZHNLIV09028J","3BFNCI9LYKRFY516V8FE3BV9TF7371","","",727,"Dissonance_no_write",1,1,1
